text,label
"['found', 'got', 'ripped', 'fraudster', 'bookseller', 'ussigned', 'st', 'ed', 'john', 'irving', 'novel', 'arse']",0
"['tell', 'something', 'hmm']",0
"['long', 'recharging', 'sleep', 'last', 'nite', 'wif', 'nightmares', 'one', 'last', 'night', 'medan']",0
"['marcofrissen', 'pine', 'imap', 'slow', 'gmail', 'inbox', 'gets', 'closed', 'time', 'time', 'big', 'hassle']",0
"['going', 'school', 'enjoying', 'last', 'day', 'year', 'old']",0
"['kevanthony', 'let', 'give', 'hug', 'cold']",0
"['petrilude', 'im', 'worried', 'it', 'robert', 'englundhow', 'good', 'loved', 'movie']",0
"['dreams', 'speak', 'night', 'honoring', 'michelle', 'obama', 'fashion', 'icon', 'wearing', 'clothes', 'got', 'pee', 'changing']",0
"['gmornin', 'alldont', 'wanna', 'go', 'work', 'day', 'think', 'might', 'still', 'sick', 'pretty', 'last', 'week', 'btw', 'end', 'fed', 'hr']",0
"['tarale', 'yeah', 'internet', 'shaped', 'too', 'cant', 'anything']",0
"['marthastewart', 'wish', 'tech', 'guy']",0
"['cannot', 'unlock', 'espresso']",0
"['feeling', 'good', 'day']",0
"['annelynnn', 'know']",0
"['bad', 'time', 'hooked', 'twilight', 'assignments', 'due', 'may', 'th']",0
"['craftjuice', 'thank', 'you', 'since', 'use', 'url', 'once', 'able', 'add', 'individual', 'items']",0
"['wiredvijay', 'work', 'actually', 'working', 'close', 'ugam', 'india', 'moment', 'bad', 'news', 'tolay', 'people']",0
"['tangledtara', 'im', 'actually', 'salivating', 'need', 'sweeties', 'chubb', 'says']",0
"['going', 'curl', 'cup', 'tea', 'book', 'hope', 'feels', 'better', 'soon']",0
"['huh', 'thought', 'hells', 'kitchen', 'ramsay', 'thing', 'whos', 'nobody', 'guy', 'get', 'ramsay', 'back']",0
"['u', 'may', 'ask', 'wht', 'going', 'vt', 'camp', 'well', 'chucko', 'away', 'skiing', 'god', 'knows', 'whr', 'myself', 'jack', 'amp', 'mike', 'r', 'left', 'behind']",0
"['edibow', 'wasnt', 'super', 'hero', 'slimer', 'goast', 'busters']",0
"['bradiewebbstack', 'o', 'socks', 'showers', 'dont', 'mix', 'trusst', 'me', 'get', 'wet', 'cant', 'wear', 'anymoreee', 'miserable']",0
"['vampqueen', 'awwww']",0
"['amiefoley', 'yeah']",0
"['jaybranch', 'oh', 'thats', 'great']",0
"['sagerules', 'wish', 'easy', 'bro', 'srsly', 'this', 'even', 'finish', 'yummy', 'oatmeal', 'today']",0
"['one', 'word', 'sum', 'today', 'oh', 'wow', 'even', 'bloody', 'word']",0
"['asheshwor', 'how', 'donot', 'understand']",0
"['going', 'go', 'review', 'gadgetshows', 'top', 'freeware', 'might', 'get', 'themdespite', 'fact', 'half', 'poor']",0
"['good', 'morning', 'fellow', 'tweets', 'allot', 'spamers', 'here', 'thats', 'ok', 'ill', 'get', 'rid', 'them']",0
"['cathysavels', 'oh', 'ive', 'well', 'brother', 'one', 'mine', 'still', 'see', 'sometimes', 'around', 'live']",0
['emilyyoung'],0
"['really', 'cold', 'miserable', 'morning', 'get', 'workout', 'last', 'night', 'morning', 'sucks']",0
"['mariemom', 'today', 'last', 'day', 'go', 'get', 'zero', 'anyway', 'im', 'prepared']",0
"['abmac', 'hope', 'mottes', 'performance', 'indication', 'come']",0
"['watched', 'movie', 'feeling', 'sleepy', 'know', 'actually', 'get', 'lounge', 'move', 'bed', 'ill', 'wide', 'awake']",0
"['andycub', 'current', 'contract', 'damn']",0
"['finished', 'sharis', 'birthday', 'present', 'since', 'today', 'morning', 'headache', 'think', 'drink', 'more']",0
"['wonderful', 'weather', 'rochester', 'morning', 'httptwitpiccomyo']",0
"['im', 'appreciative', 'minutes', 'safety', 'freedom', 'thought', 'better', 'go', 'back', 'fray']",0
"['worst', 'day', 'school', 'day', 'hate', 'ellen', 'jaime', 'soo', 'horrible']",0
"['arepeejee', 'but', 'thanks', 'retweet', 'despite', 'despair', 'buy', 'box', 'jaffa', 'cakes', 'would', 'go', 'someway', 'making', 'amends']",0
"['really', 'bad', 'cold']",0
"['sunoc', 'hahahashe', 'didnt', 'computer', 'said', 'vodafonething', 'work', 'bc', 'dont', 'remember', 'password', 'stupid']",0
"['yess', 'sun', 'finally', 'noo', 'gotta', 'go', 'work']",0
"['witchescupboard', 'yes', 'unfortunately', 'lot', 'stress', 'ive', 'dealing', 'lately']",0
"['baby', 'brought', 'present', 'today', 'dismembered', 'mouse']",0
"['mrmackenzie', 'tried', 'tweet', 'annoying', 'ls', 'installed', 'trial', 'let', 'me', 'uninstalled']",0
"['stupid', 'schoool', 'dnt', 'wanna', 'gooooo', 'rah', 'less', 'monthsssss', 'and', 'days', 'till', 'spreeng', 'brake', 'xx']",0
"['thievery', 'corporation', 'lemondta', 'turnï', '½jï', '½t']",0
"['victhompson', 'oh', 'tummy', 'bug', 'hope', 'u', 'get', 'better', 'soon', 'xx', 'think', 'back', 'briefly', 'namhave', 'text', 'reply', 'yet', 'xx']",0
"['giving', 'up', 'ones']",0
"['workand', 'snowing']",0
"['chilling', 'going', 'get', 'ready', 'work', 'inabit', 'tho']",0
"['johnpaulfletch', 'know', 'weathers', 'supposed', 'crap', 'though']",0
"['one', 'week', 'till', 'pay', 'day', 'wheres', 'stimulus', 'package', 'mr', 'rudd']",0
"['yay', 'back', 'home', 'early', 'sods', 'doubt', 'make', 'work', 'home']",0
['class'],0
"['dreams', 'discussion', 'unitarians', 'libertarian', 'sitting', 'gigantic', 'anthill', 'loved', 'jesus', 'much', 'civil']",0
"['hard', 'find', 'picture', 'white', 'van', 'scenic', 'area', 'seems']",0
"['great', 'day', 'stay', 'bedcant', 'sleep']",0
"['silkywoven', 'sadly', 'thats', 'true', 'football', 'definitely', 'better', 'cricket']",0
"['rocmoney', 'ha', 'ive', 'planning', 'quotdramatic', 'walkout', 'speechquot', 'it', 'would', 'tupac', 'rap', 'sometime', 'nowjust', 'need', 'another', 'job', 'first']",0
"['got', 'upset', 'stomach']",0
"['found', 'outbuilding', 'one', 'houses', 'broken', 'into', 'again', 'thats', 'probably', 'th', 'th', 'time']",0
"['ugh', 'april', 'december', 'snow', 'ground', 'amp', 'outside']",0
"['stuffy', 'nose']",0
"['xxandip', 'missed', 'vupset', 'katie', 'xx']",0
"['planned', 'go', 'miami', 'christina', 'changed', 'mind', 'want', 'stay', 'greece', 'easter']",0
"['no', 'cant', 'believe', 'wrote', 'that', 'reason', 'make', 'was', 'neighbor', 'shot', 'yesterday', 'omg', 'rest', 'peace']",0
"['kelly', 'good', 'morning', 'fellow', 'tweets', 'allot', 'spamers', 'here', 'thats', 'ok', 'ill', 'get', 'rid', 'them', 'httpffimyyn']",0
"['nneka', 'useless', 'twitters', 'point', 'like', 'even', 'know', 'message', 'people', 'mehh']",0
"['hedj', 'im', 'drunk', 'now', 'needed', 'last', 'night', 'sounding', 'bit', 'desperate', 'think']",0
"['done', 'need', 'curl', 'omg', 'need', 'someone', 'makeup', 'get', 'dressed', 'tidy', 'befor', 'one']",0
"['underworld', 'soon']",0
"['rachmccoyle', 'wicked', 'ill', 'ring', 'work', 'amp', 'arrange', 'miss', 'best', 'buddie', 'oh', 'yes', 'wampcs', 'way', 'lt']",0
"['im', 'dead', 'despite', 'rumours', 'contrary', 'new', 'job', 'means', 'little', 'online', 'time', 'office']",0
"['loisheilig', 'thats', 'understandable', 'mine', 'summer', 'never', 'birthday', 'girl', 'school']",0
"['browserd', 'wish', 'stranded', 'near', 'famï', '½es']",0
"['says', 'ang', 'tagal', 'naman', 'ng', 'may', 'httpplurkcompnbk']",0
"['malunis', 'yea', 'getting', 'annoying']",0
"['yay', 'lovely', 'weather', 'outside', 'dudes', 'im', 'pretty', 'happy', 'unlucky', 'time', 'whatever']",0
"['sad', 'sister', 'niece', 'gone', 'away']",0
"['english', 'courseworkher', 'fingers', 'ache']",0
"['nearly', 'time', 'go', 'home', 'crew', 'filming', 'jk', 'terrified', 'summat', 'two', 'spots', 'rain', 'dwsr']",0
"['melanieleonard', 'want', 'work', 'lol', 'xx']",0
"['going', 'get', 'hot', 'blackcurrant', 'cold', 'drink', 'wish', 'luck']",0
"['severe', 'writers', 'block']",0
"['saying', 'radio', 'theyve', 'found', 'fast', 'food', 'high', 'level', 'saturated', 'fat', 'nobody', 'tell']",0
"['dhughesy', 'made', 'say', 'twitterers', 'witty', 'f', 'guess', 'im', 'one', 'witty', 'ones', 'since', 'ask']",0
"['lunchbreakand', 'feel', 'ill', 'today']",0
"['edent', 'quotif', 'actually', 'read', 'this', 'send', 'us', 'email', 'win', 'prizequot', 'clause']",0
"['cant', 'go', 'back', 'sleep']",0
"['yawn', 'got', 'up', 'getting', 'ready', 'school']",0
"['love', 'nice', 'weather', 'since', 'yesterday', 'allergies', 'started', 'acting', 'up']",0
"['year', 'old', 'son', 'like', 'smiths', 'quotbecause', 'man', 'sings', 'funnyquot']",0
"['hospital', 'xray']",0
"['damp', 'wear', 'jeans', 'cuz', 'wet', 'wear', 'regular', 'sweat', 'pants', 'look', 'terrible', 'oh', 'amp', 'forgot', 'snack']",0
"['anikainlondon', 'yes', 'thanks', 'ive', 'dropped', 'phone', 'screen', 'smashed']",0
"['misswayward', 'cant', 'see', 'ur', 'cakes', 'bb', 'check', 'later']",0
"['createsean', 'lot', 'swearing', 'though']",0
"['got', 'home', 'school', 'long', 'day', 'school', 'today']",0
"['getting', 'ready', 'nd', 'day', 'faithbased', 'neighborhood', 'partnerships', 'still', 'happy', 'ok', 'visit', 'although', 'braums', 'time']",0
"['poshtotty', 'nymphomaniac', 'boredwife', 'cant', 'live', 'nearwork', 'lovely', 'ladies', 'like', 'you']",0
"['thecoveted', 'oooh', 'love', 'earrings', 'mind', 'ask', 'craft', 'store', 'went', 'to', 'much', 'unfortunately']",0
"['lying', 'bed', 'banging', 'headache']",0
"['brian', 'wenzel', 'premature', 'ejaculation', 'ads', 'making', 'ill']",0
"['stazjia', 'true', 'and', 'lo', 'behold', 'happened']",0
"['wants', 'twistori', 'screensaver', 'desktop']",0
"['wanna', 'go', 'back', 'sleep']",0
"['cold', 'need', 'paddington', 'bear', 'duffel', 'coat']",0
"['cant', 'wait', 'get', 'stuck', 'traffic', 'tomorrow', 'going', 'manila', 'meeting']",0
"['ykprawn', 'good', 'luck', 'that', 'sligo', 'raining', 'really', 'bad', 'nice', 'sunny', 'morning']",0
"['kl', 'tomorrow', 'looking', 'forward', 'am', 'start']",0
"['preparing', 'quotes', 'day', 'tiring', 'job']",0
"['missed', 'music', 'monday']",0
"['cant', 'wake', 'up', 'exhausted']",0
"['cracking', 'workugghh', 'bored']",0
"['headache', 'runny', 'nose', 'cold', 'body', 'even', 'though', 'covered', 'thick', 'blankets', 'amp', 'cup', 'cordial', 'horrible', 'combo']",0
"['sexylexy', 'dont', 'wanna', 'look', 'like', 'clown', 'lol', 'dont', 'yellow']",0
"['time', 'breakfast']",0
"['alcohol', 'deadlines']",0
"['hurt', 'ankle', 'working', 'morning', 'ive', 'lost', 'lbs', 'amp', 'im', 'gaining', 'muscle']",0
"['hot', 'listening', 'show', 'always', 'could', 'play', 'half', 'new', 'greenday', 'song', 'amp', 'totally', 'crushed', 'little', 'heart', 'lt']",0
"['anyone', 'there', 'course', 'not', 'am', 'go', 'work', 'early', 'tomorrow', 'cant', 'sleep']",0
"['great', 'pc', 'fixed', 'cs', 'installed', 'wireless', 'adapter', 'doesnt', 'work', 'buy', 'new', 'one']",0
"['views', 'takers', 'httpwwwetsycomviewlistingphplistingid']",0
"['jonathanrknighti', 'saw', 'show', 'columbus', 'oh', 'tried', 'go', 'cincinnati', 'oh', 'sold', 'u', 'guy', 'great']",0
"['lost', 'nintendo', 'ds']",0
"['srrrah', 'snow', 'go']",0
"['hate', 'cleaning']",0
"['hard', 'watch', 'italian', 'earthquake', 'stuff', 'many', 'old', 'buildings', 'gonehope', 'aftershocks', 'stop', 'soon']",0
"['meant', 'lunching', 'colleages', 'meeting', 'ive', 'idea', 'theyll', 'out', 'theyll', 'tell']",0
"['today', 'attempting', 'write', 'dissertation', 'dull', 'especially', 'sun', 'shining', 'outside', 'xxxx']",0
"['ilovedricoll', 'ohhh', 'stupid', 'whore', 'argh', 'well', 'ok', 'love']",0
"['unfortunately', 'missed', 'getting', 'photo', 'zq', 'zarina', 'gen', 'amp', 'jess', 'got', 'one', 'though']",0
"['sophieclaeys', 'like', 'what', 'theres', 'nothing']",0
"['realise', 'still', 'itunes', 'credit', 'thinks', 'shell', 'get', 'trouble', 'downloads', 'stuff']",0
"['missed', 'one', 'important', 'parties', 'highschool', 'life']",0
"['grrr', 'hate', 'school', 'thank', 'god', 'easter', 'holidays', 'still', 'homework']",0
"['damn', 'blasted', 'colds']",0
"['hate', 'waking', 'early']",0
"['managed', 'fracture', 'vertebrae', 'yeh', 'hurts', 'bit']",0
"['think', 'sprained', 'pinky', 'last', 'night', 'swollen', 'hurting', 'aww', 'man']",0
"['browserd', 'dont', 'want', 'know']",0
"['wants', 'hat', 'back']",0
"['sitting', 'school', 'library', 'passing', 'time', 'till', 'go', 'home', 'sucks', 'start', 'like', 'job', 'boss']",0
['followers'],0
"['islandpete', 'island', 'available', 'easter', 'hoped', 'would', 'easter', 'present', 'players']",0
"['missing', 'portuguese', 'sun', 'already']",0
"['squashing', 'bugs', 'left', 'right', 'good', 'thing', 'legs', 'oh', 'man', 'im', 'resorting', 'developergeek', 'jokes', 'sorry']",0
"['trying', 'sleep', 'really', 'feel', 'tired', 'im', 'hungry']",0
"['working', 'going', 'snmp', 'trap', 'logs', 'hours', 'im', 'heredidnt', 'get', 'study']",0
"['honeybeess', 'girl', 'thesis', 'thesis']",0
"['feels', 'bit', 'rough', 'today', 'soooo', 'cant', 'wait', 'long', 'weekend']",0
"['lindsayevans', 'thanks', 'link', 'seems', 'penguin', 'audiobooks', 'allow', 'sale', 'outside', 'us', 'search', 'result', 'here']",0
"['foxiehaha', 'heard', 'today']",0
"['morning', 'run', 'coldarsed', 'boston']",0
"['going', 'eat', 'milk', 'cookies', 'going', 'sleep', 'zzzzzzzz', 'nite', 'everyone', 'long', 'day', 'tomorrow', 'starts', 'hrs', 'yikes']",0
"['work', 'today']",0
"['dastevens', 'yikes', 'stay', 'bed', 'forget', 'weather', 'hope', 'get', 'feeling', 'better', 'poor', 'you']",0
"['wished', 'zune', 'mac', 'liking', 'move', 'use', 'windows', 'interacting', 'player']",0
"['tonight', 'staying', 'dads', 'cant', 'go', 'on', 'computer']",0
"['hate', 'v', 'plotarc', 'true', 'blood', 'poor', 'chubby', 'vampire', 'guy', 'getting', 'staked', 'sad']",0
"['hating', 'weather', 'brng', 'back', 'winter', 'gear']",0
"['stuck', 'traffic', 'going', 'home', 'tank', 'nearly', 'empty']",0
"['raining', 'really', 'get', 'new', 'umbrella']",0
"['ugh', 'big', 'migrane', 'morning']",0
"['ok', 'im', 'bed']",0
"['ravogd', 'spider', 'covered', 'im', 'round', 'slight', 'phobia']",0
"['suzimuppet', 'sorry', 'wish', 'employers', 'decency', 'let', 'ppl', 'know', 'either', 'way', 'keep', 'trying']",0
"['lizsong', 'amyseeley', 'sounds', 'like', 'day', 'new', 'one', 'lets', 'cross', 'fingers']",0
['snowing'],0
"['spike', 'lol', 'know']",0
"['printenbaby', 'darling', 'miss', 'watch', 'jurassic', 'park', 'got', 'job', 'u', 'know', 'xd']",0
"['weather', 'getting', 'cooler', 'goodbye', 'summer']",0
"['getting', 'new', 'bed', 'today', 'yay', 'cant', 'wait', 'sleep', 'level', 'again', 'gotta', 'move', 'bunch', 'stuff', 'way', 'delivery', 'guys']",0
"['going', 'clean', 'car', 'apparently', 'guna', 'rain']",0
"['poshtotty', 'one', 'flashing', 'knickers', 'amp', 'one', 'buffing', 'car', 'boobs', 'whilst', 'im', 'cleaning', 'mine']",0
"['worst', 'combination', 'ever', 'cups', 'coffee', 'vitamin', 'pill', 'cereal', 'milk']",0
"['still', 'upset', 'strong', 'barely', 'slept', 'last', 'night', 'im', 'going', 'try', 'sleep', 'again', 'miss', 'muchh']",0
"['im', 'awake', 'finally', 'dont', 'wanna', 'b', 'tho', 'xx']",0
"['flo', 'dog', 'hair', 'cut', 'bald']",0
"['eolai', 'tea', 'lovely', 'accidentally', 'used', 'two', 'bags', 'blocking', 'dogs', 'hole', 'involves', 'lots', 'brambles']",0
"['schofe', 'fern', 'going', 'together', 'soon', 'miss', 'banter']",0
"['sickk', 'class', 'essay', 'tomorrow', 'last', 'day', 'school', 'thurs', 'woooohhh']",0
"['getting', 'ready', 'work']",0
"['snowing', 'april', 'ill', 'never', 'get', 'go', 'run', 'around']",0
"['marissatree', 'ooohh', 'envy', 'you', 'right', 'there']",0
"['salocinten', 'problem', 'cant', 'believe', 'it']",0
"['red', 'sox', 'opening', 'game', 'me', 'conflicts', 'prevent', 'going', 'rescheduled', 'game']",0
"['exmi', 'sorry', 'hear', 'find', 'dog', 'yet']",0
"['hospital', 'getting', 'friend', 'put']",0
"['ill', 'sofa', 'feeling', 'sorry']",0
"['tedi', 'no', 'cant', 'autorefresh', 'think', 'past', 'hours', 'only']",0
"['what', 'joe', 'tweeted', 'id', 'road', 'cant', 'check']",0
"['home', 'todaynot', 'well']",0
"['good', 'time', 'cases', 'cluster', 'headaches', 'already', 'morning', 'fb']",0
"['going', 'makke', 'boling', 'today', 'got', 'money']",0
"['saw', 'bunch', 'dead', 'pigeons', 'grass', 'horrid', 'mixture', 'sadness', 'disgust']",0
"['plan', 'watching', 'fast', 'furious', 'later', 'really', 'work']",0
"['work', 'im', 'tired', 'even', 'though', 'went', 'bed', 'early']",0
"['exploring', 'world', 'twitter', 'going', 'town', 'bit', 'want', 'to']",0
"['mmauran', 'ahh', 'know', 'im', 'escaping', 'really', 'dnt', 'know', 'me', 'undefinable', 'thingie', 'dsnt', 'hv', 'hv', 'definition']",0
"['httptwitpiccomyxm', 'shit', 'ball', 'come']",0
"['rickey', 'smiley', 'okay', 'really', 'miss', 'big', 'phat', 'morning', 'show']",0
"['dreading', 'school', 'today', 'tomorrow', 'im', 'going', 'get', 'sooo', 'much', 'trouble', 'one', 'two', 'days']",0
"['fingers', 'ache', 'feel', 'like', 'arthritis']",0
"['majestic', 'hour', 'check', 'jon', 'twittered', 'major', 'headache', 'fr', 'disruptive', 'sleep', 'pattern']",0
"['rattie', 'still', 'sick', 'pneumonia', 'n', 'tumor', 'im', 'really', 'run', 'n', 'depressed', 'n', 'havin', 'fibro', 'day']",0
"['chaddah', 'back', 'stiff']",0
"['omg', 'raining']",0
"['happy', 'laptop', 'decided', 'delete', 'music']",0
"['lot', 'trouble', 'sleeping', 'last', 'night', 'went', 'bed', 'early', 'still', 'sleep', 'extra', 'hour', 'grr']",0
"['sonaljhuj', 'yes', 'is', 'maybe', 'half', 'subscribers', 'left', 'again']",0
"['samiontwit', 'pissed', 'hungry', 'go', 'nothing', 'eat']",0
"['google', 'love', 'you', 'utmost', 'difficulties', 'sorting', 'accounts', 'im', 'sure', 'fault', 'letting', 'know']",0
"['ashleeadams', 'someone', 'left', 'phone', 'work', 'go', 'sad', 'cant', 'hope', 'everyone', 'hey']",0
"['might', 'go', 'sit', 'swing', 'revision', 'later', 'want', 'go', 'holiday']",0
"['gemsmaquillage', 'myn', 'today', 'didnt', 'turn', 'hope', 'moz', 'x']",0
"['sort', 'mind', 'blank']",0
"['oops', 'stop', 'calculated', 'still', 'tennesse']",0
"['emmabush', 'well', 'mention', 'stale', 'peeps']",0
"['marinasg', 'know', 'mar', 'saw', 'updates', 'understand', 'changing', 'again']",0
"['miss', 'cristï', '½bal', 'renata', 'alysson', 'lucas', 'mohamed', 'oh', 'wish', 'could', 'see', 'friends', 'almostnotboyfriend', 'everyday']",0
"['lisiepeasie', 'im', 'supposed', 'one', 'falls', 'love', 'cute', 'french', 'ladies']",0
"['wonders', 'httpplurkcompnczp']",0
"['kristinabitch', 'cant', 'believe', 'going', 'gone', 'less', 'hours', 'im', 'going', 'miss', 'her']",0
"['going', 'grab', 'heroes', 'tomorrow']",0
"['bloody', 'poptarts', 'coop', 'hate', 'random', 'cravings']",0
"['ugh', 'school', 'pleaseeeee', 'lt']",0
"['neglected', 'twitter', 'late', 'im', 'sorry', 'twitter', 'snifs']",0
"['fudgecrumpet', 'one', 'day']",0
"['well', 'twiter', 'dont', 'work', 'o', 'vodaphone']",0
"['zanna', 'like', 'day']",0
"['sickhalf', 'price', 'sushi', 'kumo', 'agree', 'me']",0
"['holyschmoke', 'aw', 'remind', 'me', 'love', 'time', 'year', 'cos', 'much', 'rugby', 'also', 'means', 'end', 'season', 'nigh']",0
['lumberyard'],0
"['thinks', 'numbing', 'getting', 'worse', 'fillings', 'much', 'worse', 'remember', 'anyone', 'want', 'easter', 'eggs', 'xx']",0
"['im', 'pretty', 'sure', 'small', 'coldugh', 'baby', 'germs']",0
"['starting', 'short', 'lunch', 'break', 'must', 'short', 'paper', 'far', 'planned', 'time', 'day']",0
"['waiting', 'go', 'back', 'cold', 'lonely', 'student', 'room', 'booo']",0
"['iamjonathancook', 'fun', 'tonight', 'wish', 'could', 'gooooo']",0
"['weirdchina', 'hope', 'realize', 'website', 'blocked', 'china', 'live', 'wuhan', 'proxy', 'site']",0
['jep'],0
"['httptwitpiccomyac', 'good', 'fin', 'morning', 'springtime', 'ass', 'global', 'warming', 'suck', 'it']",0
"['mileycyrus', 'aww', 'chin', 'hun']",0
"['cbi', 'congress', 'bureau', 'investigation', 'ita', 'big', 'red', 'question', 'mark', 'capability', 'indian', 'judiciary', 'system']",0
"['lumiquest', 'softbox', 'iii', 'arrived', 'batteries', 'sb', 'dead']",0
"['thinks', 'rented', 'wheelman']",0
"['office', 'today', 'going', 'busy', 'day', 'many', 'things', 'do']",0
"['eating', 'one', 'kids', 'easter', 'eggs', 'oh', 'dear', 'power']",0
"['cat', 'died', 'last', 'january', 'one', 'best', 'friends']",0
"['oh', 'forgot', 'mention', 'voice']",0
"['miafreedman', 'im', 'loving', 'harem', 'pants', 'moment', 'seriously', 'ones', 'crutch', 'knee', 'ewwww']",0
"['soo', 'bored', 'wanna', 'go', 'fun', 'thandis', 'gay', 'thing', 'day']",0
"['ollyog', 'really', 'jealous']",0
"['okay', 'job', 'hunting', 'believe', 'small', 'gaming', 'comp', 'told', 'qualified', 'experience', 'gtlt', 'real', 'ninnies']",0
"['saracens', 'losing', 'andy', 'farrell', 'retirement']",0
"['bad', 'dayy']",0
"['gutted', 'mac', 'myth', 'lipstick', 'broke', 'use']",0
"['jodiewankenobie', 'oh', 'yer', 'btw', 'go', 'direct', 'messaged', 'good', 'news', 'im', 'afraid']",0
"['degrafik', 'one', 'thing', 'learnt', 'sinusitis', 'pain', 'nose']",0
"['might', 'stop', 'following', 'particular', 'celeb', 'ruining', 'liking']",0
"['yea', 'calgary', 'last', 'night', 'poor', 'montreal', 'lost', 'ottawa', 'though']",0
"['kristinabitch', 'cant', 'believe', 'shes', 'going', 'gone', 'less', 'hours', 'im', 'going', 'miss', 'much']",0
"['im', 'feeling', 'ecstatic', 'met', 'james', 'matthews', 'josh', 'wilkinson', 'got', 'james', 'towel', 'xd', 'maan', 'ears', 'still', 'ringing', 'throat', 'hurts']",0
"['invokedprojects', 'kennymeyers', 'post', 'it', 'playcode', 'victor', 'previously', 'banned']",0
"['mileycyrus', 'god', 'blizzard']",0
"['ladytwitster', 'really']",0
"['ugh', 'todays', 'going', 'bad']",0
"['great', 'started', 'rain']",0
"['tired', 'crying']",0
"['abiban', 'ohnoes', 'whats', 'bansal']",0
"['trainer', 'calls', 'go', 'sport']",0
"['thatswhack', 'aww', 'thank', 'much', 'want', 'see']",0
"['make', 'stop', 'fu', 'headache', 'cold', 'hell', 'come', 'wrong', 'times']",0
"['bahah', 'two', 'days', 'birthday', 'ill', 'shittest', 'mood', 'ever', 'd', 'beware', 'seb', 'th', 'april']",0
"['nathaniel', 'well', 'im', 'someones', 'bitch', 'cant', 'say', 'cause', 'feel', 'guilty', 'even', 'though', 'hate', 'it', 'arms', 'sore', 'moving', 'fixtures']",0
"['far', 'much', 'going', 'today', 'wait', 'see', 'today', 'brings', 'guess', 'another', 'yucky', 'day', 'though']",0
"['omg', 'slept', 'hours', 'sucks', 'im', 'school', 'memorize', 'french', 'oral', 'study', 'exams', 'much']",0
"['early', 'work', 'till', 'pm']",0
"['bleh', 'late', 'work']",0
"['wondering', 'smells', 'else', 'would', 'two', 'best', 'friends', 'world', 'leave']",0
"['woke', 'up', 'need', 'sleep', 'funeral']",0
"['got', 'call', 'sbx', 'little', 'one', 'sick', 'wants', 'stay', 'home', 'today']",0
"['britta', 'nawww', 'love', 'dont', 'like']",0
"['yeah', 'cant', 'this', 'gotta', 'find', 'way', 'okay', 'buttercup', 'cant', 'cheer']",0
"['andreaspace', 'snow', 'still']",0
"['chicken', 'sarnies', 'makes', 'sick', 'oh', 'why', 'ill', 'get', 'heinz', 'big', 'soup', 'later']",0
"['jquery', 'bringing']",0
"['gonna', 'go', 'dig', 'stumps', 'yesterday', 'snowed', 'month', 'degree', 'temps', 'back', 's', 'snow']",0
"['nineblackalps', 'yeah', 'looking', 'day', 'yesterday', 'it']",0
"['need', 'work']",0
"['eyeliner', 'feel', 'naked', 'leaving', 'flat', 'get', 'shops', 'mum', 'might', 'text', 'boyfriend', 'miss']",0
"['im', 'working']",0
"['nice', 'go', 'work']",0
"['doesnt', 'want', 'wake', 'am', 'work', 'cool']",0
"['cottoncandizzle', 'ur', 'right', 'wish', 'nyc', 'too', 'los', 'angeles', 'las', 'vegas', 'awww', 'lt']",0
"['okay', 'wow', 'apparently', 'bus', 'already', 'went', 'by', 'walk', 'like', 'two', 'miles', 'school']",0
"['back', 'work', 'even', 'managed', 'get', 'new', 'emails', 'inbox', 'yet']",0
"['well', 'bored', 'wait', 'hours', 'start', 'getting', 'ready']",0
"['internet', 'painfully', 'slow', 'hurts']",0
"['cold', 'morning', 'even', 'degress', 'today', 'im', 'wearing', 'layers', 'still', 'shaking', 'brrrr']",0
"['min', 'nap', 'desk', 'din', 'help']",0
"['sausagesmcgee', 'sorry', 'hear', 'cat', 'died', 'thats', 'always', 'shit', 'miss', 'mine', 'immensely', 'hes', 'uk', 'still']",0
"['ailsabrown', 'lol', 'episodes', 'season', 'too']",0
"['shame', 'processing', 'pics', 'much', 'fun', 'actually', 'taking']",0
"['woken', 'up', 'finally', 'got', 'sleep', 'last', 'night', 'alone', 'couch', 'watching', 'one', 'tree', 'hill', 'eating', 'cheese', 'crackers']",0
"['plastikgyrl', 'gah', 'course', 'huge', 'mess']",0
"['darnell', 'hmm', 'still', 'nogo', 'canada', 'were', 'pretty', 'restricted', 'tv', 'watch', 'online', 'copyright', 'laws']",0
"['taling', 'train', 'sigh']",0
"['wishes', 'talking', 'joey', 'right', 'now', 'hes', 'one', 'seems', 'able', 'cheer', 'lately']",0
"['poidge', 'ul', 'man']",0
"['mubix', 'care', 'implications', 'information', 'frankly', 'care', 'sec', 'lives', 'stake']",0
"['im', 'trying', 'anything', 'today', 'probably', 'flu', 'still', 'mtg', 'adviser', 'career', 'fair', 'chem', 'quiz', 'amp', 'group', 'mtg']",0
"['wow', 'certainly', 'lot', 'magazines', 'closing', 'down']",0
"['booked', 'dentist', 'appointment', 'joy']",0
"['ugh', 'really', 'finish', 'cs', 'turned', 'is', 'able', 'better', 'though', 'less', 'distractions', 'lol']",0
"['really', 'hope', 'die', 'get', 'meet', 'prince', 'seriously', 'sad', 'corpse']",0
"['allaboutenergy', 'happen', 'song', 'collection', 'httpwwwamazoncomiamdpbcq', 'cannot', 'buy', 'it', 'usa']",0
"['ladytwitster', 'managed', 'two', 'morning', 'bit', 'depressing', 'really']",0
"['mikeboyd', 'anyway', 'go', 'hope', 'caffine', 'replacement', 'area']",0
